Sequence_category,model,score
decoy,AB-LSTM,2.903667688369751
decoy,AB-LSTM,2.4303369522094727
decoy,AB-LSTM,2.6820871829986572
decoy,AB-LSTM,2.779031991958618
decoy,AB-LSTM,3.0014231204986572
decoy,AB-LSTM,2.636760711669922
decoy,AB-LSTM,2.5826876163482666
decoy,AB-LSTM,2.6449482440948486
decoy,AB-LSTM,2.743349075317383
decoy,AB-LSTM,2.89249587059021
decoy,AB-LSTM,2.9913618564605713
decoy,AB-LSTM,3.1823582649230957
decoy,AB-LSTM,3.0844459533691406
decoy,AB-LSTM,2.644134998321533
decoy,AB-LSTM,2.8747847080230713
decoy,AB-LSTM,2.9906294345855713
decoy,AB-LSTM,3.0126962661743164
decoy,AB-LSTM,2.788208246231079
decoy,AB-LSTM,3.632579803466797
decoy,AB-LSTM,3.524646282196045
decoy,AB-LSTM,2.8226633071899414
decoy,AB-LSTM,2.916982889175415
decoy,AB-LSTM,3.1571316719055176
decoy,AB-LSTM,2.670802593231201
decoy,AB-LSTM,2.5835747718811035
decoy,AB-LSTM,2.9045445919036865
decoy,AB-LSTM,2.6475093364715576
decoy,AB-LSTM,2.9060158729553223
decoy,AB-LSTM,2.9247946739196777
decoy,AB-LSTM,2.866292715072632
decoy,AB-LSTM,2.756735324859619
decoy,AB-LSTM,3.041520118713379
decoy,AB-LSTM,2.700132131576538
decoy,AB-LSTM,3.489131212234497
decoy,AB-LSTM,2.8718338012695312
decoy,AB-LSTM,2.5399692058563232
decoy,AB-LSTM,2.9833452701568604
decoy,AB-LSTM,3.4742445945739746
decoy,AB-LSTM,2.536360502243042
decoy,AB-LSTM,3.127891778945923
decoy,AB-LSTM,2.75746488571167
decoy,AB-LSTM,3.1794872283935547
decoy,AB-LSTM,2.720601797103882
decoy,AB-LSTM,2.4652464389801025
decoy,AB-LSTM,3.508518695831299
decoy,AB-LSTM,3.0254483222961426
decoy,AB-LSTM,2.8649797439575195
decoy,AB-LSTM,3.166795492172241
decoy,AB-LSTM,2.9843711853027344
decoy,AB-LSTM,3.1152994632720947
decoy,AB-LSTM,3.0165021419525146
decoy,AB-LSTM,2.813833713531494
decoy,AB-LSTM,3.1487221717834473
decoy,AB-LSTM,2.193434238433838
decoy,AB-LSTM,2.7389919757843018
decoy,AB-LSTM,2.5368478298187256
decoy,AB-LSTM,2.8798043727874756
decoy,AB-LSTM,2.771249771118164
decoy,AB-LSTM,2.8380377292633057
decoy,AB-LSTM,3.2204947471618652
decoy,AB-LSTM,2.91532301902771
decoy,AB-LSTM,2.5240960121154785
decoy,AB-LSTM,2.816967725753784
decoy,AB-LSTM,2.6000049114227295
decoy,AB-LSTM,3.262596845626831
decoy,AB-LSTM,3.101907968521118
decoy,AB-LSTM,2.8640565872192383
decoy,AB-LSTM,2.6443254947662354
decoy,AB-LSTM,3.0685784816741943
decoy,AB-LSTM,2.821129322052002
decoy,AB-LSTM,2.6945512294769287
decoy,AB-LSTM,2.744544744491577
decoy,AB-LSTM,2.9392330646514893
decoy,AB-LSTM,2.47668719291687
decoy,AB-LSTM,2.683638095855713
decoy,AB-LSTM,2.7307424545288086
decoy,AB-LSTM,2.2892377376556396
decoy,AB-LSTM,2.8168368339538574
decoy,AB-LSTM,2.901733636856079
decoy,AB-LSTM,2.706692934036255
decoy,AB-LSTM,3.12569522857666
decoy,AB-LSTM,2.5260725021362305
decoy,AB-LSTM,2.564889669418335
decoy,AB-LSTM,2.8687970638275146
decoy,AB-LSTM,2.9693050384521484
decoy,AB-LSTM,3.071324348449707
decoy,AB-LSTM,3.008617877960205
decoy,AB-LSTM,2.918006658554077
decoy,AB-LSTM,3.0323433876037598
decoy,AB-LSTM,3.036369800567627
decoy,AB-LSTM,3.0889313220977783
decoy,AB-LSTM,2.899045944213867
decoy,AB-LSTM,2.6711854934692383
decoy,AB-LSTM,2.993738889694214
decoy,AB-LSTM,3.064565420150757
decoy,AB-LSTM,3.0022644996643066
decoy,AB-LSTM,2.895057201385498
decoy,AB-LSTM,2.921018362045288
decoy,AB-LSTM,2.535008430480957
decoy,AB-LSTM,2.7263107299804688
decoy,AB-LSTM,3.137695074081421
decoy,AB-LSTM,3.0994818210601807
decoy,AB-LSTM,2.769843101501465
decoy,AB-LSTM,3.0481295585632324
decoy,AB-LSTM,2.593599319458008
decoy,AB-LSTM,2.804943799972534
decoy,AB-LSTM,3.702451705932617
decoy,AB-LSTM,2.802332878112793
decoy,AB-LSTM,3.1574316024780273
decoy,AB-LSTM,2.895813226699829
decoy,AB-LSTM,2.681030750274658
decoy,AB-LSTM,2.961106777191162
decoy,AB-LSTM,2.6352198123931885
decoy,AB-LSTM,3.0160629749298096
decoy,AB-LSTM,2.9802448749542236
decoy,AB-LSTM,3.0705251693725586
decoy,AB-LSTM,2.510195016860962
decoy,AB-LSTM,2.4885125160217285
decoy,AB-LSTM,2.8809874057769775
decoy,AB-LSTM,2.609771251678467
decoy,AB-LSTM,2.393876552581787
decoy,AB-LSTM,3.0057525634765625
decoy,AB-LSTM,2.784578561782837
decoy,AB-LSTM,2.432110071182251
decoy,AB-LSTM,2.5688841342926025
decoy,AB-LSTM,2.4105448722839355
decoy,AB-LSTM,3.3435380458831787
decoy,AB-LSTM,2.7557992935180664
decoy,AB-LSTM,2.5768990516662598
decoy,AB-LSTM,2.8936378955841064
decoy,AB-LSTM,2.7923009395599365
decoy,AB-LSTM,2.7076222896575928
decoy,AB-LSTM,2.6075479984283447
decoy,AB-LSTM,2.736039876937866
decoy,AB-LSTM,2.62983775138855
decoy,AB-LSTM,2.577796697616577
decoy,AB-LSTM,2.56469464302063
decoy,AB-LSTM,2.955827236175537
decoy,AB-LSTM,2.709712505340576
decoy,AB-LSTM,2.8926188945770264
decoy,AB-LSTM,2.956735134124756
decoy,AB-LSTM,3.0982978343963623
decoy,AB-LSTM,2.8420217037200928
decoy,AB-LSTM,2.6403656005859375
decoy,AB-LSTM,2.6629884243011475
decoy,AB-LSTM,2.602412223815918
decoy,AB-LSTM,2.7735557556152344
decoy,AB-LSTM,2.9429547786712646
decoy,AB-LSTM,2.973410129547119
decoy,AB-LSTM,2.2469840049743652
decoy,AB-LSTM,3.1898629665374756
decoy,AB-LSTM,3.109830617904663
decoy,AB-LSTM,2.9088711738586426
decoy,AB-LSTM,2.673041343688965
decoy,AB-LSTM,2.8292179107666016
decoy,AB-LSTM,3.0571513175964355
decoy,AB-LSTM,2.8332040309906006
decoy,AB-LSTM,2.714555025100708
decoy,AB-LSTM,2.636533498764038
decoy,AB-LSTM,2.744033098220825
decoy,AB-LSTM,2.9794211387634277
decoy,AB-LSTM,3.4522132873535156
decoy,AB-LSTM,2.602419853210449
decoy,AB-LSTM,2.855464458465576
decoy,AB-LSTM,2.6601109504699707
decoy,AB-LSTM,2.5362842082977295
decoy,AB-LSTM,2.8448562622070312
decoy,AB-LSTM,2.8636066913604736
decoy,AB-LSTM,3.0079379081726074
decoy,AB-LSTM,3.3686530590057373
decoy,AB-LSTM,2.6483776569366455
decoy,AB-LSTM,2.91925048828125
decoy,AB-LSTM,2.696146011352539
decoy,AB-LSTM,2.880507469177246
decoy,AB-LSTM,2.9506213665008545
decoy,AB-LSTM,2.7932567596435547
decoy,AB-LSTM,2.657334327697754
decoy,AB-LSTM,2.9730918407440186
decoy,AB-LSTM,2.837765693664551
decoy,AB-LSTM,2.837207555770874
decoy,AB-LSTM,2.75128173828125
decoy,AB-LSTM,2.7280142307281494
decoy,AB-LSTM,2.6215224266052246
decoy,AB-LSTM,3.1544322967529297
decoy,AB-LSTM,2.9032845497131348
decoy,AB-LSTM,2.8788633346557617
decoy,AB-LSTM,2.865499496459961
decoy,AB-LSTM,2.905697822570801
decoy,AB-LSTM,3.152340888977051
decoy,AB-LSTM,3.43867826461792
decoy,AB-LSTM,2.5892257690429688
decoy,AB-LSTM,2.743873357772827
decoy,AB-LSTM,2.41333270072937
decoy,AB-LSTM,3.270282030105591
decoy,AB-LSTM,2.7059614658355713
decoy,AB-LSTM,2.7725284099578857
decoy,AB-LSTM,3.1326823234558105
decoy,AB-LSTM,2.745182514190674
decoy,AB-LSTM,2.885070323944092
decoy,AB-LSTM,2.7388253211975098
decoy,AB-LSTM,2.327622413635254
decoy,AB-LSTM,2.790895462036133
decoy,AB-LSTM,2.8571715354919434
decoy,AB-LSTM,2.67923641204834
decoy,AB-LSTM,2.893488645553589
decoy,AB-LSTM,2.5572350025177
decoy,AB-LSTM,3.0589044094085693
decoy,AB-LSTM,2.8329503536224365
decoy,AB-LSTM,2.665421485900879
decoy,AB-LSTM,2.708648681640625
decoy,AB-LSTM,2.4529473781585693
decoy,AB-LSTM,2.560490369796753
decoy,AB-LSTM,2.6456687450408936
decoy,AB-LSTM,3.3970844745635986
decoy,AB-LSTM,3.350550889968872
decoy,AB-LSTM,2.781541347503662
decoy,AB-LSTM,3.0756309032440186
decoy,AB-LSTM,2.6128692626953125
decoy,AB-LSTM,2.8509819507598877
decoy,AB-LSTM,2.57612681388855
decoy,AB-LSTM,2.505171537399292
decoy,AB-LSTM,3.0288918018341064
decoy,AB-LSTM,2.791210651397705
decoy,AB-LSTM,2.750293493270874
decoy,AB-LSTM,3.3682072162628174
decoy,AB-LSTM,2.70888090133667
decoy,AB-LSTM,2.6969425678253174
decoy,AB-LSTM,2.9515979290008545
decoy,AB-LSTM,2.7219808101654053
decoy,AB-LSTM,2.962656021118164
decoy,AB-LSTM,2.5887866020202637
decoy,AB-LSTM,3.2497732639312744
decoy,AB-LSTM,2.8755478858947754
decoy,AB-LSTM,2.9049184322357178
decoy,AB-LSTM,2.5227692127227783
decoy,AB-LSTM,2.463507652282715
decoy,AB-LSTM,2.982577085494995
decoy,AB-LSTM,2.7763161659240723
decoy,AB-LSTM,3.088146209716797
decoy,AB-LSTM,2.8031909465789795
decoy,AB-LSTM,2.7491424083709717
decoy,AB-LSTM,2.7211220264434814
decoy,AB-LSTM,2.6826436519622803
decoy,AB-LSTM,2.8679041862487793
decoy,AB-LSTM,2.3712611198425293
decoy,AB-LSTM,2.571697235107422
decoy,AB-LSTM,2.8464272022247314
decoy,AB-LSTM,2.8236796855926514
decoy,AB-LSTM,2.8254668712615967
decoy,AB-LSTM,2.6857800483703613
decoy,AB-LSTM,3.29183292388916
decoy,AB-LSTM,3.2620368003845215
decoy,AB-LSTM,3.2064640522003174
decoy,AB-LSTM,2.939655303955078
decoy,AB-LSTM,2.9222419261932373
decoy,AB-LSTM,2.4997615814208984
decoy,AB-LSTM,3.125196695327759
decoy,AB-LSTM,2.603658437728882
decoy,AB-LSTM,3.0819833278656006
decoy,AB-LSTM,2.8831064701080322
decoy,AB-LSTM,3.063540458679199
decoy,AB-LSTM,3.1606080532073975
decoy,AB-LSTM,2.993962049484253
decoy,AB-LSTM,3.007566213607788
decoy,AB-LSTM,2.360295057296753
decoy,AB-LSTM,2.8499133586883545
decoy,AB-LSTM,2.6121532917022705
decoy,AB-LSTM,3.2690422534942627
decoy,AB-LSTM,2.7176902294158936
decoy,AB-LSTM,2.827928304672241
decoy,AB-LSTM,3.308129072189331
decoy,AB-LSTM,2.8027775287628174
decoy,AB-LSTM,2.735556125640869
decoy,AB-LSTM,2.4891574382781982
decoy,AB-LSTM,3.1296844482421875
decoy,AB-LSTM,2.452117443084717
decoy,AB-LSTM,2.786313533782959
decoy,AB-LSTM,2.792799711227417
decoy,AB-LSTM,2.6418793201446533
decoy,AB-LSTM,3.290322780609131
decoy,AB-LSTM,2.736528158187866
decoy,AB-LSTM,2.852065324783325
decoy,AB-LSTM,2.77756404876709
decoy,AB-LSTM,2.7362594604492188
decoy,AB-LSTM,2.8197484016418457
decoy,AB-LSTM,2.5493357181549072
decoy,AB-LSTM,2.5560290813446045
decoy,AB-LSTM,3.2618613243103027
decoy,AB-LSTM,2.7272255420684814
decoy,AB-LSTM,2.784747362136841
decoy,AB-LSTM,3.0714540481567383
decoy,AB-LSTM,2.689861536026001
decoy,AB-LSTM,2.8056488037109375
decoy,AB-LSTM,3.122725248336792
decoy,AB-LSTM,2.937376022338867
decoy,AB-LSTM,2.9087932109832764
decoy,AB-LSTM,2.516022205352783
decoy,AB-LSTM,3.0622596740722656
decoy,AB-LSTM,2.255058526992798
decoy,AB-LSTM,2.739605665206909
decoy,AB-LSTM,2.605684995651245
decoy,AB-LSTM,2.7833046913146973
decoy,AB-LSTM,2.8189857006073
decoy,AB-LSTM,2.5189244747161865
decoy,AB-LSTM,2.539818525314331
decoy,AB-LSTM,2.6648640632629395
decoy,AB-LSTM,2.907287359237671
decoy,AB-LSTM,2.9895431995391846
decoy,AB-LSTM,3.1931204795837402
decoy,AB-LSTM,2.7742481231689453
decoy,AB-LSTM,3.0792887210845947
decoy,AB-LSTM,2.684046506881714
decoy,AB-LSTM,2.9568450450897217
decoy,AB-LSTM,3.212221622467041
decoy,AB-LSTM,2.821150779724121
decoy,AB-LSTM,3.0838053226470947
decoy,AB-LSTM,2.131096124649048
decoy,AB-LSTM,2.603785276412964
decoy,AB-LSTM,3.154513359069824
decoy,AB-LSTM,2.449037551879883
decoy,AB-LSTM,2.8222055435180664
decoy,AB-LSTM,2.978184938430786
decoy,AB-LSTM,2.669391393661499
decoy,AB-LSTM,2.8519651889801025
decoy,AB-LSTM,2.7007148265838623
decoy,AB-LSTM,2.7374744415283203
decoy,AB-LSTM,3.2266619205474854
decoy,AB-LSTM,2.8747732639312744
decoy,AB-LSTM,2.9142112731933594
decoy,AB-LSTM,2.6893911361694336
decoy,AB-LSTM,2.929218292236328
decoy,AB-LSTM,2.8956780433654785
decoy,AB-LSTM,3.0577707290649414
decoy,AB-LSTM,3.049377202987671
decoy,AB-LSTM,3.1908395290374756
decoy,AB-LSTM,2.5223634243011475
decoy,AB-LSTM,2.9363062381744385
decoy,AB-LSTM,2.625286340713501
decoy,AB-LSTM,3.315711498260498
decoy,AB-LSTM,3.073500394821167
decoy,AB-LSTM,2.523977518081665
decoy,AB-LSTM,2.713235378265381
decoy,AB-LSTM,2.8844857215881348
decoy,AB-LSTM,2.8729407787323
decoy,AB-LSTM,2.701403856277466
decoy,AB-LSTM,3.196686029434204
decoy,AB-LSTM,3.0337092876434326
decoy,AB-LSTM,2.5224497318267822
decoy,AB-LSTM,2.9525928497314453
decoy,AB-LSTM,2.645716667175293
decoy,AB-LSTM,2.5249600410461426
decoy,AB-LSTM,2.7175371646881104
decoy,AB-LSTM,3.081350803375244
decoy,AB-LSTM,3.2094216346740723
decoy,AB-LSTM,3.0023720264434814
decoy,AB-LSTM,2.5319488048553467
decoy,AB-LSTM,2.7089669704437256
decoy,AB-LSTM,2.8784570693969727
decoy,AB-LSTM,3.423393964767456
decoy,AB-LSTM,2.9895968437194824
decoy,AB-LSTM,2.6991844177246094
decoy,AB-LSTM,2.9406185150146484
decoy,AB-LSTM,2.9674575328826904
decoy,AB-LSTM,2.8889167308807373
decoy,AB-LSTM,2.484340190887451
decoy,AB-LSTM,2.6346538066864014
decoy,AB-LSTM,3.0099143981933594
decoy,AB-LSTM,2.7768964767456055
decoy,AB-LSTM,2.8578286170959473
decoy,AB-LSTM,3.0025575160980225
decoy,AB-LSTM,2.467992067337036
decoy,AB-LSTM,3.0016560554504395
decoy,AB-LSTM,2.707524538040161
decoy,AB-LSTM,2.3589634895324707
decoy,AB-LSTM,2.6091251373291016
decoy,AB-LSTM,3.364088296890259
decoy,AB-LSTM,3.121298313140869
decoy,AB-LSTM,2.880326271057129
decoy,AB-LSTM,2.8798201084136963
decoy,AB-LSTM,2.8123679161071777
decoy,AB-LSTM,3.174854040145874
decoy,AB-LSTM,2.9030632972717285
decoy,AB-LSTM,3.050156593322754
decoy,AB-LSTM,2.547755718231201
decoy,AB-LSTM,2.512800931930542
decoy,AB-LSTM,2.972895622253418
decoy,AB-LSTM,2.9517312049865723
decoy,AB-LSTM,3.691915273666382
decoy,AB-LSTM,2.570375680923462
decoy,AB-LSTM,2.6975934505462646
decoy,AB-LSTM,2.989018201828003
decoy,AB-LSTM,2.979090929031372
decoy,AB-LSTM,2.6673550605773926
decoy,AB-LSTM,2.5495736598968506
decoy,AB-LSTM,2.8886024951934814
decoy,AB-LSTM,2.9962809085845947
decoy,AB-LSTM,2.4641945362091064
decoy,AB-LSTM,3.3199474811553955
decoy,AB-LSTM,2.7565391063690186
decoy,AB-LSTM,2.5533218383789062
decoy,AB-LSTM,2.597473621368408
decoy,AB-LSTM,2.7585575580596924
decoy,AB-LSTM,2.652186155319214
decoy,AB-LSTM,2.9372782707214355
decoy,AB-LSTM,2.6231791973114014
decoy,AB-LSTM,2.4251105785369873
decoy,AB-LSTM,3.2541441917419434
decoy,AB-LSTM,2.6637449264526367
decoy,AB-LSTM,2.818504810333252
decoy,AB-LSTM,2.44431209564209
decoy,AB-LSTM,2.668623685836792
decoy,AB-LSTM,3.0040442943573
decoy,AB-LSTM,3.2067880630493164
decoy,AB-LSTM,2.726611375808716
decoy,AB-LSTM,2.818608283996582
decoy,AB-LSTM,2.6545372009277344
decoy,AB-LSTM,2.834465503692627
decoy,AB-LSTM,3.1723783016204834
decoy,AB-LSTM,2.8203392028808594
decoy,AB-LSTM,2.6719112396240234
decoy,AB-LSTM,2.9431710243225098
decoy,AB-LSTM,2.4811437129974365
decoy,AB-LSTM,2.722480297088623
decoy,AB-LSTM,2.929908514022827
decoy,AB-LSTM,2.7915735244750977
decoy,AB-LSTM,3.009676456451416
decoy,AB-LSTM,2.52504301071167
decoy,AB-LSTM,2.506389856338501
decoy,AB-LSTM,2.6574926376342773
decoy,AB-LSTM,3.0268263816833496
decoy,AB-LSTM,2.671318292617798
decoy,AB-LSTM,2.7948226928710938
decoy,AB-LSTM,3.2534263134002686
decoy,AB-LSTM,3.1060500144958496
decoy,AB-LSTM,2.8223841190338135
decoy,AB-LSTM,2.4522807598114014
decoy,AB-LSTM,2.6465773582458496
decoy,AB-LSTM,2.632350206375122
decoy,AB-LSTM,2.68355131149292
decoy,AB-LSTM,3.0033164024353027
decoy,AB-LSTM,2.631005048751831
decoy,AB-LSTM,2.381852388381958
decoy,AB-LSTM,2.8750381469726562
decoy,AB-LSTM,2.937040090560913
decoy,AB-LSTM,2.2483773231506348
decoy,AB-LSTM,2.673065423965454
decoy,AB-LSTM,2.3865017890930176
decoy,AB-LSTM,3.1683602333068848
decoy,AB-LSTM,3.0432920455932617
decoy,AB-LSTM,2.208256959915161
decoy,AB-LSTM,2.911895751953125
decoy,AB-LSTM,2.853888511657715
decoy,AB-LSTM,2.9249610900878906
decoy,AB-LSTM,3.1420466899871826
decoy,AB-LSTM,2.5393974781036377
decoy,AB-LSTM,2.9716739654541016
decoy,AB-LSTM,2.569929838180542
decoy,AB-LSTM,2.5531458854675293
decoy,AB-LSTM,3.8344733715057373
decoy,AB-LSTM,2.9809956550598145
decoy,AB-LSTM,2.9018640518188477
decoy,AB-LSTM,2.946471691131592
decoy,AB-LSTM,2.696659803390503
decoy,AB-LSTM,2.740118980407715
decoy,AB-LSTM,2.9612104892730713
decoy,AB-LSTM,2.68920636177063
decoy,AB-LSTM,2.915794849395752
decoy,AB-LSTM,2.97237229347229
decoy,AB-LSTM,3.1710333824157715
decoy,AB-LSTM,2.756466865539551
decoy,AB-LSTM,2.816375255584717
decoy,AB-LSTM,2.5197324752807617
decoy,AB-LSTM,3.126723051071167
decoy,AB-LSTM,2.965505599975586
decoy,AB-LSTM,2.502587080001831
decoy,AB-LSTM,2.7219324111938477
decoy,AB-LSTM,2.72784423828125
decoy,AB-LSTM,2.863818407058716
decoy,AB-LSTM,2.5656633377075195
decoy,AB-LSTM,2.8113017082214355
decoy,AB-LSTM,2.520681381225586
decoy,AB-LSTM,2.6222798824310303
decoy,AB-LSTM,2.59097957611084
decoy,AB-LSTM,2.4975860118865967
decoy,AB-LSTM,2.510632276535034
decoy,AB-LSTM,2.4814541339874268
decoy,AB-LSTM,3.0403409004211426
decoy,AB-LSTM,2.813610553741455
decoy,AB-LSTM,2.644357442855835
decoy,AB-LSTM,2.2182729244232178
decoy,AB-LSTM,2.775134801864624
decoy,AB-LSTM,2.6045308113098145
decoy,AB-LSTM,2.577505111694336
decoy,AB-LSTM,2.830798625946045
decoy,AB-LSTM,2.547273635864258
decoy,AB-LSTM,2.840639352798462
decoy,AB-LSTM,2.589352607727051
decoy,AB-LSTM,2.4209117889404297
decoy,AB-LSTM,2.649117946624756
decoy,AB-LSTM,2.9496729373931885
decoy,AB-LSTM,3.0975875854492188
decoy,AB-LSTM,3.2348272800445557
decoy,AB-LSTM,3.4153449535369873
decoy,AB-LSTM,2.731534004211426
decoy,AB-LSTM,2.8927972316741943
decoy,AB-LSTM,3.0557193756103516
decoy,AB-LSTM,2.968989133834839
decoy,AB-LSTM,2.6233630180358887
decoy,AB-LSTM,2.612274646759033
decoy,AB-LSTM,3.2487852573394775
decoy,AB-LSTM,2.6261918544769287
decoy,AB-LSTM,3.075822353363037
decoy,AB-LSTM,2.825352430343628
decoy,AB-LSTM,2.973250150680542
decoy,AB-LSTM,2.9177935123443604
decoy,AB-LSTM,2.8704705238342285
decoy,AB-LSTM,2.931422472000122
decoy,AB-LSTM,2.9506659507751465
decoy,AB-LSTM,2.2151920795440674
decoy,AB-LSTM,2.875283718109131
decoy,AB-LSTM,2.932624340057373
decoy,AB-LSTM,2.7966058254241943
decoy,AB-LSTM,3.13826060295105
decoy,AB-LSTM,3.295635223388672
decoy,AB-LSTM,2.955528497695923
decoy,AB-LSTM,2.760996103286743
decoy,AB-LSTM,3.164712429046631
decoy,AB-LSTM,2.668393135070801
decoy,AB-LSTM,2.9158823490142822
decoy,AB-LSTM,2.9812939167022705
decoy,AB-LSTM,3.2615363597869873
decoy,AB-LSTM,2.5139577388763428
decoy,AB-LSTM,2.748242139816284
decoy,AB-LSTM,3.19649076461792
decoy,AB-LSTM,3.042799949645996
decoy,AB-LSTM,2.569882392883301
decoy,AB-LSTM,2.7058043479919434
decoy,AB-LSTM,2.536304235458374
decoy,AB-LSTM,3.2640175819396973
decoy,AB-LSTM,3.0991013050079346
decoy,AB-LSTM,3.308445453643799
decoy,AB-LSTM,2.9740207195281982
decoy,AB-LSTM,2.863088846206665
decoy,AB-LSTM,2.3866183757781982
decoy,AB-LSTM,3.218353748321533
decoy,AB-LSTM,2.911404848098755
decoy,AB-LSTM,2.8510262966156006
decoy,AB-LSTM,3.2332804203033447
decoy,AB-LSTM,2.9719085693359375
decoy,AB-LSTM,2.8959720134735107
decoy,AB-LSTM,3.1240103244781494
decoy,AB-LSTM,2.6291134357452393
decoy,AB-LSTM,3.2741687297821045
decoy,AB-LSTM,2.881075620651245
decoy,AB-LSTM,2.8079617023468018
decoy,AB-LSTM,3.078925609588623
decoy,AB-LSTM,2.6678717136383057
decoy,AB-LSTM,3.1499316692352295
decoy,AB-LSTM,2.8279480934143066
decoy,AB-LSTM,2.497953414916992
decoy,AB-LSTM,2.909252643585205
decoy,AB-LSTM,3.127875328063965
decoy,AB-LSTM,2.815790891647339
decoy,AB-LSTM,2.866468906402588
decoy,AB-LSTM,2.491820812225342
decoy,AB-LSTM,2.4821856021881104
decoy,AB-LSTM,2.6329147815704346
decoy,AB-LSTM,3.1931312084198
decoy,AB-LSTM,2.708068370819092
decoy,AB-LSTM,3.1770458221435547
decoy,AB-LSTM,2.5486721992492676
decoy,AB-LSTM,3.115490674972534
decoy,AB-LSTM,3.469572067260742
decoy,AB-LSTM,2.8084828853607178
decoy,AB-LSTM,3.130838632583618
decoy,AB-LSTM,3.004291534423828
decoy,AB-LSTM,2.6635639667510986
decoy,AB-LSTM,2.9514522552490234
decoy,AB-LSTM,3.1493725776672363
decoy,AB-LSTM,3.0620813369750977
decoy,AB-LSTM,2.7229597568511963
decoy,AB-LSTM,2.5283875465393066
decoy,AB-LSTM,2.867384195327759
decoy,AB-LSTM,2.7243330478668213
decoy,AB-LSTM,2.6925971508026123
decoy,AB-LSTM,2.6926331520080566
decoy,AB-LSTM,2.448256254196167
decoy,AB-LSTM,2.449922800064087
decoy,AB-LSTM,2.818276882171631
decoy,AB-LSTM,2.5800459384918213
decoy,AB-LSTM,2.853745222091675
decoy,AB-LSTM,2.5653700828552246
decoy,AB-LSTM,2.4870543479919434
decoy,AB-LSTM,2.49639892578125
decoy,AB-LSTM,2.90854811668396
decoy,AB-LSTM,2.9013874530792236
decoy,AB-LSTM,3.2336676120758057
decoy,AB-LSTM,2.749504327774048
decoy,AB-LSTM,2.815974235534668
decoy,AB-LSTM,3.0613880157470703
decoy,AB-LSTM,2.931764841079712
decoy,AB-LSTM,2.9141905307769775
decoy,AB-LSTM,2.737654209136963
decoy,AB-LSTM,2.8343307971954346
decoy,AB-LSTM,2.6769590377807617
decoy,AB-LSTM,3.034871816635132
decoy,AB-LSTM,2.939087152481079
decoy,AB-LSTM,3.054950475692749
decoy,AB-LSTM,2.6622447967529297
decoy,AB-LSTM,3.091282844543457
decoy,AB-LSTM,2.9859814643859863
decoy,AB-LSTM,3.183910369873047
decoy,AB-LSTM,2.858201026916504
decoy,AB-LSTM,3.222177028656006
decoy,AB-LSTM,3.060488700866699
decoy,AB-LSTM,2.760265350341797
decoy,AB-LSTM,2.918947458267212
decoy,AB-LSTM,2.8524386882781982
decoy,AB-LSTM,2.4462907314300537
decoy,AB-LSTM,2.8676865100860596
decoy,AB-LSTM,2.4319889545440674
decoy,AB-LSTM,2.542396068572998
decoy,AB-LSTM,2.9276373386383057
decoy,AB-LSTM,2.668138027191162
decoy,AB-LSTM,2.9265353679656982
decoy,AB-LSTM,2.9171931743621826
decoy,AB-LSTM,2.6219496726989746
decoy,AB-LSTM,2.3828790187835693
decoy,AB-LSTM,2.957275152206421
decoy,AB-LSTM,3.388446807861328
decoy,AB-LSTM,3.045396327972412
decoy,AB-LSTM,2.5720717906951904
decoy,AB-LSTM,2.7612686157226562
decoy,AB-LSTM,2.826051950454712
decoy,AB-LSTM,2.820510149002075
decoy,AB-LSTM,2.570307731628418
decoy,AB-LSTM,2.52901291847229
decoy,AB-LSTM,3.0940468311309814
decoy,AB-LSTM,2.8958427906036377
decoy,AB-LSTM,2.770650863647461
decoy,AB-LSTM,2.5964674949645996
decoy,AB-LSTM,3.0533571243286133
decoy,AB-LSTM,2.561628818511963
decoy,AB-LSTM,2.7698097229003906
decoy,AB-LSTM,2.6079111099243164
decoy,AB-LSTM,2.784580945968628
decoy,AB-LSTM,3.0571820735931396
decoy,AB-LSTM,2.890730857849121
decoy,AB-LSTM,2.7072548866271973
decoy,AB-LSTM,2.8196818828582764
decoy,AB-LSTM,2.7557504177093506
decoy,AB-LSTM,2.712123155593872
decoy,AB-LSTM,2.808044195175171
decoy,AB-LSTM,2.6749329566955566
decoy,AB-LSTM,2.7255399227142334
decoy,AB-LSTM,2.5675864219665527
decoy,AB-LSTM,2.979969024658203
decoy,AB-LSTM,2.306180477142334
decoy,AB-LSTM,2.9288601875305176
decoy,AB-LSTM,2.887446880340576
decoy,AB-LSTM,2.8672561645507812
decoy,AB-LSTM,2.6401617527008057
decoy,AB-LSTM,3.2980949878692627
decoy,AB-LSTM,2.8403971195220947
decoy,AB-LSTM,3.3612589836120605
decoy,AB-LSTM,2.760704517364502
decoy,AB-LSTM,2.6822495460510254
decoy,AB-LSTM,2.9006218910217285
decoy,AB-LSTM,2.9845058917999268
decoy,AB-LSTM,3.151089668273926
decoy,AB-LSTM,3.0263304710388184
decoy,AB-LSTM,2.6448302268981934
decoy,AB-LSTM,2.728611469268799
decoy,AB-LSTM,2.4748220443725586
decoy,AB-LSTM,2.792797565460205
decoy,AB-LSTM,2.793499231338501
decoy,AB-LSTM,2.9864821434020996
decoy,AB-LSTM,2.8971445560455322
decoy,AB-LSTM,2.7278833389282227
decoy,AB-LSTM,3.090855121612549
decoy,AB-LSTM,3.1699042320251465
